,age,balance,day,duration,campaign,pdays,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,subscribed_yes,TotalDays
1644,35.0,0.8645833333333334,4,0.6683354621643125,2,0.8412781478952785,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7436730719061622
1645,64.0,4.9,4,0.6438397152313631,2,1.0473189942805592,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.7917264308217844
1646,80.0,0.3229166666666667,4,0.7627292918587986,1,0.7485386991240025,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9113249585274967
1647,33.0,0.16458333333333333,5,1.0704365067231056,1,1.0730140116890479,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.1145371105112671
1648,41.0,3.4291666666666667,5,0.8562946678386896,1,0.843735377991823,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.4400183945099108
1649,46.0,1.3333333333333333,6,0.8341772120204441,1,0.7539228356962958,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2048711385984414
1650,67.0,1.4666666666666666,6,1.3553261970957216,1,0.8363454992405476,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.926153009533893
1651,36.0,2.0708333333333333,6,0.7667246625497911,1,0.843735377991823,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.334357804902902
1652,51.0,0.0,7,1.408135639409547,2,0.7830283065391265,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.731885020146474
1653,35.0,0.12916666666666668,7,0.7961917116737461,2,0.8388148649426737,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.081479631758624
1654,53.0,7.570833333333334,7,0.7667246625497911,4,0.8388148649426737,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5351255046667973
1655,46.0,0.56875,10,1.3215612573899798,6,0.7485386991240025,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.323691973030233
1656,78.0,7.11875,12,0.9451909565360523,1,1.0453148349805692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.5691603424022889
1657,42.0,57.7,12,0.694391041836792,2,0.8412781478952785,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2158913114337921
1658,34.0,2.2416666666666667,12,0.6415827855020193,1,1.0473189942805592,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.3567925435137707
1659,34.0,0.27708333333333335,12,0.6836169331331976,2,1.0453148349805692,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9605820539911016
1660,66.0,1.2229166666666667,12,1.1658028693839153,2,1.3982941151659478,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.8498888671316804
1661,54.0,3.3833333333333333,12,0.6727254775557655,3,1.0473189942805592,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.7185765296119644
1662,33.0,0.8041666666666667,12,0.9584454002217975,1,1.0453148349805692,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2411677726604382
1663,19.0,1.2666666666666666,12,0.8153648132841944,1,1.0433066509585458,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7835133873427268
1664,24.0,1.2458333333333333,12,1.5079611186034478,1,1.0473189942805592,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7842887722317807
1665,29.0,6.854166666666667,12,1.1290179897142212,1,0.7404077467153471,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9099406855372874
1666,28.0,9.885416666666666,12,1.026825819146445,1,1.0453148349805692,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2411677726604382
1667,31.0,1.1104166666666666,12,1.0451028517213938,1,0.843735377991823,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.7030056019197237
1668,54.0,9.16875,13,1.106563427039344,1,1.0493191449586272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7846750766812629
1669,54.0,4.595833333333333,13,0.8599338144729026,1,0.8461865849059419,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.082536988991381
1670,77.0,6.925,13,0.9112652497292161,1,0.8461865849059419,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2165069386576348
1671,40.0,0.5416666666666666,13,0.9401748946543365,1,1.0453148349805692,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2411677726604382
1672,63.0,0.0,13,0.8653678229175272,1,1.0453148349805692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7839015438284094
1673,37.0,6.222916666666666,13,0.7766438043437629,1,0.8363454992405476,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.7024358073959485
1674,48.0,2.5625,13,0.9763880750924498,2,1.0473189942805592,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9609065799571046
1675,27.0,1.1145833333333333,13,0.6572753600385737,1,0.8363454992405476,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.926153009533893
1676,35.0,16.666666666666668,13,0.9812261699379345,1,0.843735377991823,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9273909748952653
1677,68.0,2.3875,13,1.020658480223441,1,0.7959831141376308,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2101923489624768
1678,37.0,0.41041666666666665,13,0.8115594888551538,1,0.8363454992405476,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.926153009533893
1679,58.0,0.35208333333333336,13,0.9892380061538115,3,0.8363454992405476,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2152722654893615
1680,34.0,1.9166666666666667,14,1.2540864332245971,3,1.0412944260171855,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9599307265982502
1681,50.0,7.516666666666667,14,0.7363628744182746,8,1.0473189942805592,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.1109631428735238
1682,56.0,1.8125,14,0.7845088808701468,1,1.0412944260171855,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.5681968253279849
1683,57.0,19.514583333333334,14,1.447252176600651,4,0.8486317980935948,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.4405092381975353
1684,29.0,2.8625,14,1.8592309168883367,2,1.0392781438612104,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.4594357301646548
1685,75.0,12.55625,14,1.5516451141278214,1,1.0412944260171855,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.1101233227260026
1686,46.0,0.7270833333333333,14,1.17776982423679,4,0.8388148649426737,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9265668524948396
1687,72.0,11.90625,17,1.7964551511286124,1,1.0453148349805692,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7839015438284094
1688,52.0,1.2145833333333333,17,1.0511217088575397,1,1.0453148349805692,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9605820539911016
1689,38.0,2.658333333333333,17,0.8814948926224754,2,1.0473189942805592,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9609065799571046
1690,62.0,6.4875,18,0.828570559073903,2,1.0552957048207914,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.5715483171009115
1691,53.0,0.40625,19,1.185668967445141,1,0.843735377991823,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.334357804902902
1692,47.0,3.2666666666666666,21,0.7961917116737461,3,0.8461865849059419,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.535797381333825
1693,47.0,0.7666666666666667,21,1.0908281364214558,1,0.8363454992405476,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.3335339036806273
1694,21.0,0.4479166666666667,24,1.0600826099430265,1,0.8412781478952785,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.4397719776260012
1695,33.0,0.31666666666666665,25,0.7486184304032787,2,1.3594940545799354,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.8428448204367767
1696,30.0,0.5520833333333334,25,1.4278851587477337,1,1.0453148349805692,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7839015438284094
1697,33.0,6.002083333333333,26,0.9112652497292161,1,1.3037535881840596,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.6292264025291744
1698,66.0,4.477083333333334,26,0.6024144908763497,2,0.843735377991823,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.7772618366424007
1699,27.0,1.18125,26,1.2504058087622765,3,1.0473189942805592,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.9609065799571046
1700,67.0,2.9791666666666665,26,0.9008589676083376,2,0.9484913608629537,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.2292527116461145
1701,46.0,0.07916666666666666,27,0.7050503053772009,3,1.0493191449586272,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.5701190793398216
1702,23.0,1.4395833333333334,27,1.841012772946985,1,1.0392781438612104,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.3559159303682384
1703,60.0,2.18125,27,0.6879405163308304,3,1.224802846924528,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.1353930140171018
1704,29.0,0.9479166666666666,27,0.7726879465010188,2,0.7015638717580558,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.48322932182237416
1705,34.0,4.09375,4,1.4612863691308062,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1706,26.0,0.8354166666666667,5,0.7197849324854692,2,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1707,28.0,0.9104166666666667,5,0.9924248535560005,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1708,72.0,4.8,5,1.2342980114166837,4,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1709,18.0,0.725,5,1.1468982041913949,4,0.5909912252374953,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1710,32.0,0.9854166666666667,7,0.9164280614998043,3,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1711,77.0,0.8270833333333333,7,0.9300666513034744,3,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1712,44.0,1.2875,12,0.7301783078267642,1,0.5909912252374953,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1713,23.0,5.270833333333333,12,1.1022964808145814,1,0.5909912252374953,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1714,34.0,5.9125,13,1.3630433055532563,3,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1715,32.0,2.1375,13,0.9112652497292161,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1716,28.0,4.864583333333333,13,1.3674264899361046,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1717,29.0,-0.05625,13,0.8779335084672185,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1718,24.0,0.0020833333333333333,14,1.0806842979919777,5,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1719,33.0,4.925,17,1.2317966969231218,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1720,53.0,0.11041666666666666,18,1.0674891733979333,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1721,84.0,1.33125,18,1.0160078858676946,3,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1722,30.0,6.55,19,0.768716377676021,2,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1723,35.0,3.9166666666666665,20,0.646091562697063,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1724,78.0,6.683333333333334,20,1.0128954304309197,3,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1725,61.0,2.48125,21,0.7726879465010188,4,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1726,24.0,5.360416666666667,24,1.0496203874129226,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1727,60.0,0.0,25,1.385843615772644,4,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1728,29.0,0.14583333333333334,25,1.0763052403723787,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1729,52.0,0.8083333333333333,25,0.8814948926224754,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1730,38.0,0.4270833333333333,26,0.982833680572163,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1731,28.0,1.5458333333333334,26,0.8153648132841944,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1732,32.0,0.7166666666666667,26,1.2589729537349417,2,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1733,54.0,7.370833333333334,27,1.5615992267958445,1,0.5909912252374953,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1734,45.0,3.814583333333333,27,0.8868132997125338,2,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1735,63.0,1.3354166666666667,27,1.110812243764233,2,0.5909912252374953,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1736,29.0,16.88125,28,1.1869794462194674,3,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1737,33.0,1.0895833333333333,28,0.48009205450258163,1,0.5909912252374953,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1738,48.0,0.0,28,0.8779335084672185,5,0.5909912252374953,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1739,26.0,1.0729166666666667,31,1.52023607727552,1,0.5909912252374953,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1408816345191489
1740,52.0,0.0,9,1.179090688802477,3,0.8486317980935948,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.4405092381975353
1741,75.0,7.9375,16,0.8635597657243137,1,1.0493191449586272,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5701190793398216
1742,73.0,5.9375,17,0.9300666513034744,1,0.7128169356125916,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.523571392740094
1743,22.0,5.183333333333334,8,1.1550440039375054,2,0.7072062325325702,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.6924257897307817
1744,63.0,8.133333333333333,8,1.026825819146445,1,0.8583532951983185,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.0842796705003257
1745,38.0,0.18333333333333332,8,0.8991140100915168,2,1.0552957048207914,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.112074006117453
1746,44.0,0.2520833333333333,9,0.8378975928137617,1,0.8461865849059419,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.5202858121355697
1747,35.0,0.0,9,1.251634189419882,1,0.8583532951983185,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.2180312828393223
1748,29.0,0.9666666666666667,9,0.7607256044047558,2,0.8461865849059419,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.9278012670978083
1749,41.0,0.16458333333333333,9,1.0777670579639995,1,1.3954710986643875,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.8493780264629484
1750,62.0,5.327083333333333,10,1.092268892779486,1,0.7592781385175315,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.5278474754891957
1751,62.0,0.5666666666666667,11,0.9112652497292161,1,0.8486317980935948,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.9282103883938637
1752,38.0,5.297916666666667,11,1.0222038844996093,3,0.8510710467951903,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.2171191828738628
1753,36.0,2.55,12,1.198697109714797,1,1.3725953937846933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.6446361452661067
1754,34.0,0.6666666666666666,12,1.1051431336520832,1,0.8486317980935948,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.9282103883938637
1755,34.0,0.27708333333333335,15,1.0879403813753172,2,1.0572799800954644,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.2426303915678982
1756,60.0,8.866666666666667,16,0.7445499110192362,1,0.8486317980935948,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.0828874695648598
1757,29.0,1.4645833333333333,16,0.8153648132841944,1,1.5993587573062662,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.8856174158132659
1758,32.0,0.2833333333333333,16,0.7567061448350885,1,1.0592603258177982,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.9628380146496773
1759,28.0,0.33125,16,1.1550440039375054,2,0.6930401848218402,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.060337562825313
1760,68.0,2.3875,16,0.768716377676021,1,1.0572799800954644,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.3578774251971273
1761,53.0,1.2145833333333333,17,0.7961917116737461,1,1.0513153030184696,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.1115198363732783
1762,72.0,11.90625,17,1.8056680178334479,5,1.0513153030184696,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.9615533729714897
1763,30.0,0.61875,8,0.7197849324854692,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1408816345191489
1764,37.0,7.408333333333333,9,0.8743593955092023,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1408816345191489
1765,54.0,0.1375,11,0.6749132792510333,1,0.5909912252374953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1408816345191489
1766,32.0,2.433333333333333,16,1.1022964808145814,1,0.5909912252374953,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1408816345191489
1767,29.0,1.59375,16,0.8191557120960368,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1408816345191489
1768,25.0,0.7458333333333333,16,0.9796160710520667,1,0.5909912252374953,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1408816345191489
1769,36.0,3.1479166666666667,16,0.8779335084672185,1,0.5909912252374953,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1408816345191489
